rxn_id,C,D,T
R_FACOAL200,0.0,0.0,0.0
R_FACOAL203,0.0,0.0,0.0
R_FACOAL204,0.0,0.0,0.0
R_FACOAL2042,0.0,0.0,0.0
R_FACOAL205,0.0,0.0,0.0
R_FACOAL206,0.0,0.0,0.0
R_FACOAL224,0.0,0.0,0.0
R_FACOAL2251,0.0,0.0,0.0
R_FACOAL2252,0.0,0.0,0.0
R_FACOAL226,0.0,0.0,0.0
R_FACOAL240,0.0,0.0,0.0
R_FACOAL241,0.0,0.0,0.0
R_FACOAL244_1,0.0,0.0,0.0
R_FACOAL245_1,0.0,0.0,0.0
R_FACOAL245_2,0.0,0.0,0.0
R_FACOAL246_1,0.0,0.0,0.0
R_FACOAL260,0.0,0.0,0.0
R_FACOAL40im,0.0,0.0,0.0
R_FACOAL80i,0.0,0.0,0.0
R_FADDP,0.0,0.0,0.0
R_FAEL183,0.0,0.0,0.0
R_FAEL184,0.0,0.0,0.0
R_FAEL204,0.0,0.0,0.0
R_FAEL205,0.0,0.0,0.0
R_FAH1,0.0,0.0,0.0
R_FAH2,0.0,0.0,0.0
R_FAH3,0.0,0.0,0.0
R_FALDH,0.0,0.0,0.0
R_FAOXC11,0.0,0.0,0.0
R_FAOXC180,0.0,0.0,0.0
R_FAOXC180x,0.0,0.0,0.0
R_FAOXC1811601m,0.0,0.0,0.0
R_FAOXC182806m,0.0,0.0,0.0
R_FAOXC183806m,0.0,0.0,0.0
R_FAOXC183806x,0.0,0.0,0.0
R_FAOXC200180m,0.0,0.0,0.0
R_FAOXC200180x,0.0,0.0,0.0
R_FAOXC2031836m,0.0,0.0,0.0
R_FAOXC2051843m,0.0,0.0,0.0
R_FAOXC2051843x,0.0,0.0,0.0
R_FAOXC2242046m,0.0,0.0,0.0
R_FAOXC2242046x,0.0,0.0,0.0
R_FAOXC2251836m,0.0,0.0,0.0
R_FAOXC2251836x,0.0,0.0,0.0
R_FAOXC2252053m,0.0,0.0,0.0
R_FAOXC2252053x,0.0,0.0,0.0
R_FAOXC226205m,0.0,0.0,0.0
R_FAOXC226205x,0.0,0.0,0.0
R_FAOXC2442246x,0.0,0.0,0.0
R_FAOXC2452253x,0.0,0.0,0.0
R_FAOXC2452256x,0.0,0.0,0.0
R_FAOXC246226x,0.0,0.0,0.0
R_FAOXC260240x,0.0,0.0,0.0
R_FAS100COA,0.0,0.0,0.0
R_FAS120COA,0.0,0.0,0.0
R_FAS140COA,0.0,0.0,0.0
R_FAS160COA,0.0,0.0,0.0
R_FAS180COA,0.0,0.0,0.0
R_FAS80COA_L,0.0,0.0,0.0
R_FBA,4.2129424515807852,5.9745246185360026,0.40968116991149683
R_FBA2,0.0,0.21233627644846173,0.0
R_FBA4,0.0,0.0,0.0
R_FBA5,0.0,0.0,0.0
R_FBP,0.0,0.0,0.0
R_FBP26,0.0,0.0,0.0
R_FCLTm,0.0,0.0,0.0
R_FCOAH,0.0,0.0,0.0
R_FDH,0.0,0.0,0.0
R_FE3R2e,0.0,0.7661664762011583,0.0
R_FK,0.0,0.0,0.0
R_FKYNH,0.0,0.0,0.0
R_FMNAT,0.0,0.0,0.0
R_FOLR2,0.11511339293851551,0.0,0.0
R_FPGS,0.0,0.0,0.0
R_FPGS2,0.0,0.0,0.0
R_FPGS2m,0.0,0.0,0.0
R_FPGS3,0.0,0.0,0.0
R_FPGS3m,0.0,0.0,0.0
R_FPGS4,0.0,0.0,0.0
R_FPGS4m,0.0,0.0,0.0
R_FPGS5,0.0,0.0,0.0
R_FPGS5m,0.0,0.0,0.0
R_FPGS6,0.0,0.0,0.0
R_FPGS6m,0.0,0.0,0.0
R_FPGS7,0.0,0.0,0.0
R_FPGS7m,0.0,0.0,0.0
R_FPGS8,0.0,0.0,0.0
R_FPGS8m,0.0,0.0,0.0
R_FPGS9,0.0,0.0,0.0
R_FPGS9m,0.0,0.0,0.0
R_FPGSm,0.0,0.0,0.0
R_FRTT,0.0,0.0,0.0
R_FT,0.0,0.0,0.0
R_FTCD,0.0,0.0,0.0
R_FTHFCL,0.0,0.0,0.0
R_FTHFDH,0.0,0.079524255239903252,0.0
R_FTHFL,0.0,0.0,0.0
R_FTHFLm,0.0,0.0,0.0
R_FUCASE2e,0.0,0.0,0.0
R_FUCASE2ly,0.0,0.0,0.0
R_FUCASEe,0.0,0.0,0.0
R_FUCASEly,0.0,0.0,0.0
R_FUM,-0.45517894852666274,0.0,-0.20034465505983143
R_FUMAC,0.0,0.0,0.0
R_FUMm,1.6876039817763973,2.1998845988929054,1.406911667809873
R_FUT11g,0.0,0.0,0.0
R_FUT12g,0.0,0.0,0.0
R_FUT14g,0.0,0.0,0.0
R_FUT15g,0.0,0.0,0.0
R_FUT16g,0.0,0.0,0.0
R_FUT17g,0.0,0.0,0.0
R_FUT18g,0.0,0.0,0.0
R_FUT31g,0.0,0.0,0.0
R_FUT32g,0.0,0.0,0.0
R_FUT33g,0.0,0.0,0.0
R_FUT34g,0.0,0.0,0.0
R_FUT35g,0.0,0.0,0.0
R_FUT910g,0.0,0.0,0.0
R_FUT911g,0.0,0.0,0.0
R_FUT91g,0.0,0.0,0.0
R_FUT92g,0.0,0.0,0.0
R_FUT93g,0.0,0.0,0.0
R_FUT94g,0.0,0.0,0.0
R_FUT95g,0.0,0.0,0.0
R_FUT96g,0.0,0.0,0.0
R_FUT97g,0.0,0.0,0.0
R_FUT98g,0.0,0.0,0.0
R_FUT99g,0.0,0.0,0.0
R_G12MT1_L,0.0,0.0,0.0
R_G12MT2_L,0.0,0.0,0.0
R_G13MT_L,0.0,0.0,0.0
R_G14T10g,0.0,0.0,0.0
R_G14T11g,0.0,0.0,0.0
R_G14T12g,0.0,0.0,0.0
R_G14T13g,0.0,0.0,0.0
R_G14T14g,0.0,0.0,0.0
R_G14T15g,0.0,0.0,0.0
R_G14T16g,0.0,0.0,0.0
R_G14T17g,0.0,0.0,0.0
R_G14T18g,0.0,0.0,0.0
R_G14T19g,0.0,0.0,0.0
R_G14T20g,0.0,0.0,0.0
R_G14T21g,0.0,0.0,0.0
R_G14T2g,0.0,0.0,0.0
R_G14T3g,0.0,0.0,0.0
R_G14T4g,0.0,0.0,0.0
R_G14T5g,0.0,0.0,0.0
R_G14T6g,0.0,0.0,0.0
R_G14T7g,0.0,0.0,0.0
R_G14T8g,0.0,0.0,0.0
R_G14T9g,0.0,0.0,0.0
R_G14Tg,0.0,0.0,0.0
R_G16MT_L,0.0,0.0,0.0
R_G1PTT,0.0,0.0,0.0
R_G3PD1,0.28135160875879733,0.2894038131894322,0.0
R_G5SADrm,0.19062795036108199,0.15612284211532043,0.0
R_G5SDym,0.19062795036108199,0.15612284211532043,0.0
R_G6PDA,0.88297341648665173,0.96816088285267354,0.0
R_G6PDH1rer,0.0,0.0,0.0
R_G6PDH2r,1.0552591527318045,2.0630434647755358,0.20579566573496583
R_G6PDH2rer,0.0,0.30459741460793049,0.0
R_G6PPer,0.0,0.0,0.0
R_GACMTRc,0.0,0.0,0.0
R_GAL3ST11,0.0,0.0,0.0
R_GAL3ST12,0.0,0.0,0.0
R_GALASE10ly,0.0,0.0,0.0
R_GALASE11ly,0.0,0.0,0.0
R_GALASE12ly,0.0,0.0,0.0
R_GALASE13ly,0.0,0.0,0.0
R_GALASE14ly,0.0,0.0,0.0
R_GALASE15ly,0.0,0.0,0.0
R_GALASE16ly,0.0,0.0,0.0
R_GALASE17ly,0.0,0.0,0.0
R_GALASE18ly,0.0,0.0,0.0
R_GALASE19ly,0.0,0.0,0.0
R_GALASE1ly,0.0,0.0,0.0
R_GALASE20ly,0.0,0.0,0.0
R_GALASE3ly,0.0,0.0,0.0
R_GALASE4ly,0.0,0.0,0.0
R_GALASE5ly,0.0,0.0,0.0
R_GALASE6ly,0.0,0.0,0.0
R_GALASE7ly,0.0,0.0,0.0
R_GALASE8ly,0.0,0.0,0.0
R_GALASE9ly,0.0,0.0,0.0
R_GALC,0.0,0.0,0.0
R_GALGT1,0.0,0.0,0.0
R_GALGT2,0.0,0.0,0.0
R_GALGT3,0.0,0.0,0.0
R_GALGT4,0.0,0.0,0.0
R_GALK,0.0,0.56485833821331011,0.0
R_GALNACT1g,0.0,0.0,0.0
R_GALNACT2g,0.0,0.0,0.0
R_GALNACT3g,0.0,0.0,0.0
R_GALNACT4g,0.0,0.0,0.0
R_GALNACT5g,0.0,0.0,0.0
R_GALNTg,0.0,0.0,0.0
R_GALOR,0.0,0.0,0.0
R_GALT,-0.30476747369419938,-0.02689235454198342,0.0
R_GALT2g,0.0,0.0,0.0
R_GALTg,0.0,0.0,0.0
R_GALU,1.7482709333531801,2.2943305054341119,0.0
R_GAMYe,0.0,0.0,0.0
R_GAO1,0.0,0.0,0.0
R_GAO1g,0.0,0.0,0.0
R_GAO2,0.0,0.0,0.0
R_GAO2g,0.0,0.0,0.0
R_GAPD,2.0184671902263154,8.2030681072413536,1.6263004298197601
R_GARFT,0.0,0.0,0.0
R_GASNASE2ly,0.0,0.0,0.0
R_GASNASE3ly,0.0,0.0,0.0
R_GASNASEly,0.0,0.0,0.0
R_GBA,0.50943019910192977,0.53757920572531448,0.0
R_GBAl,0.0,0.0,0.0
R_GBGT1,0.0,0.0,0.0
R_GCALDD,0.0,0.049451889628978341,0.0
R_GCALDDm,0.0,0.0,0.0
R_GCC2am,0.0,0.0,0.0
R_GCC2bim,0.0,0.0,0.0
R_GCC2cm,0.0,0.0,0.0
R_GCCam,0.0,0.0,0.0
R_GCCbim,0.0,0.0,0.0
R_GCCcm,0.0,0.0,0.0
R_GCNTg,0.0,0.0,0.0
R_GF6PTA,0.88297341648665173,0.96816088285267354,0.0
R_GFUCS,0.0,0.0,0.0
R_GGH_10FTHF5GLUe,0.0,0.0,0.0
R_GGH_10FTHF5GLUl,0.0,0.0,0.0
R_GGH_10FTHF6GLUe,0.0,0.0,0.0
R_GGH_10FTHF6GLUl,0.0,0.0,0.0
R_GGH_10FTHF7GLUe,0.0,0.0,0.0
R_GGH_10FTHF7GLUl,0.0,0.0,0.0
R_GGH_5DHFe,0.0,0.0,0.0
R_GGH_5DHFl,0.0,0.0,0.0
R_GGH_5THFe,0.0,0.0,0.0
R_GGH_5THFl,0.0,0.0,0.0
R_GGH_6DHFe,0.0,0.0,0.0
R_GGH_6DHFl,0.0,0.0,0.0
R_GGH_6THFe,0.0,0.0,0.0
R_GGH_6THFl,0.0,0.0,0.0
R_GGH_7DHFe,0.0,0.0,0.0
R_GGH_7DHFl,0.0,0.0,0.0
R_GGH_7THFe,0.0,0.0,0.0
R_GGH_7THFl,0.0,0.0,0.0
R_GGNG,0.0,0.058472684860854329,0.0
R_GGT_L,0.0,0.0,0.0
R_GGT5r,0.0,0.0,0.0
R_GGT6,-1.3980743521676966,-1.7128845107145714,0.0
R_GHMT2r,0.0,0.079524254768522554,0.0
R_GHMT2rm,0.0,0.0,0.0
R_GHMT3,0.0,0.0,0.0
R_GHMT3m,0.0,0.0,0.0
R_GK1,0.0,1.5710408476342685,0.0
R_GK1m,0.0,0.0,0.0
R_GLACO,0.0,0.0,0.0
R_GLACOm,0.0,0.0,0.0
R_GLAl,0.0,0.56485833821331011,0.0
R_GLB1,0.0,0.0,0.0
R_GLBRAN,0.0,0.058472684860854329,0.0
R_GLCAASE1ly,0.0,0.0,0.0
R_GLCAASE4ly,0.0,0.0,0.0
R_GLCAASE5ly,0.0,0.0,0.0
R_GLCAASE6ly,0.0,0.0,0.0
R_GLCAASE7ly,0.0,0.0,0.0
R_GLCAASE8ly,0.0,0.0,0.0
R_GLCAASE9ly,0.0,0.0,0.0
R_GLCAE1g,0.0,0.0,0.0
R_GLCAE2g,0.0,0.0,0.0
R_GLCAT2g,0.0,0.0,0.0
R_GLCAT3g,0.0,0.0,0.0
R_GLCAT4g,0.0,0.0,0.0
R_GLCAT5g,0.0,0.0,0.0
R_GLCAT6g,0.0,0.0,0.0
R_GLCAT7g,0.0,0.0,0.0
R_GLCAT8g,0.0,0.0,0.0
R_GLCAT9g,0.0,0.0,0.0
R_GLCATg,0.0,0.0,0.0
R_GLCNACASE1ly,0.0,0.0,0.0
R_GLCNACASE2ly,0.0,0.0,0.0
R_GLCNACASE3ly,0.0,0.0,0.0
R_GLCNACASE4ly,0.0,0.0,0.0
R_GLCNACASE5ly,0.0,0.0,0.0
R_GLCNACDASg,0.0,0.0,0.0
R_GLCNACPT_L,0.0,0.0,0.0
R_GLCNACT_L,0.0,0.0,0.0
R_GLCNACT1g,0.0,0.0,0.0
R_GLCNACT2g,0.0,0.0,0.0
R_GLCNACT3g,0.0,0.0,0.0
R_GLCNACT4g,0.0,0.0,0.0
R_GLCNACT5g,0.0,0.0,0.0
R_GLDBRAN,0.0,0.058472684860854329,0.0
R_GLGNS1,0.0,0.058472684860854329,0.0
R_GLNLASEer,-14.843983738341326,-14.843983738341326,0.0
R_GLNS,1.3734629353989722,2.1093890948777747,0.0
R_GLPASE1,0.0,0.058472684860854329,0.0
R_GLPASE2,0.0,0.058472684860854329,0.0
R_GLRASE,-14.843983738341326,-14.843983738341326,0.0
R_GLU5Km,0.19062795036108199,0.15612284211532043,0.0
R_GLUCYS,0.0,0.0,0.0
R_GLUDC,0.0,0.0,0.0
R_GLUDxm,2.9419343427072042,2.9328459623044831,0.0
R_GLUDym,-2.5093772372344896,-2.7778325873479082,0.0
R_GluForTx,0.0,0.0,0.0
R_GLUNm,0.49048951891232051,1.1412282120251012,0.0
R_GLUPRT,0.0,0.0,0.0
R_GLUTCOADHm,0.0,0.0,0.0
R_GLXO1,0.0,0.12897614486975825,0.0
R_GLXO2p,0.0,0.0,0.0
R_GLYAMDTRc,0.0,0.0,0.0
R_GLYATm,0.0,0.0,0.0
R_GLYCK2,0.0,0.0,0.0
R_GLYCLTDy,0.0,0.0,0.0
R_GLYCLTDym,0.0,0.0,0.0
R_GLYCTO1p,0.0,0.049451889628978341,0.0
R_GLYK,0.3702202379886334,0.26233372027781948,0.0
R_GLYKm,0.0,0.0,0.0
R_GLYOp,0.0,0.079524255240779176,0.0
R_GLYOX,2.9147495713116927,3.4037061238083757,0.0
R_GLYOXm,0.0,0.0,0.0
R_GMAND,0.0,0.0,0.0
R_GMPR,0.0,0.55683382456297414,0.0
R_GMPS2,0.0,0.0,0.0
R_GNDer,0.0,0.30459741460793049,0.0
R_GNMT,0.0,0.0,0.0
R_GPAM_hs,0.0,0.13594191281908866,0.0
R_GPAMm_hs,0.0,0.0,0.0
R_GPDDA1,0.0,0.0,0.0
R_GPIAT,0.0,0.0,0.0
R_GPIDA2er,0.0,0.0,0.0
R_GPIDAer,0.0,0.0,0.0
R_GPIMTer_L,0.0,0.0,0.0
R_GRTT,0.0,0.0,0.0
R_GRTTx,0.0,0.0,0.0
R_GSNKm,0.0,0.0,0.0
R_GTHDH,0.0,0.0,0.0
R_GTHO,0.26199675874934925,0.22417905572624872,0.0
R_GTHOm,0.0,0.0,0.0
R_GTHP,0.0,0.0,0.0
R_GTHPe,0.0,0.0,0.0
R_GTHPm,0.0,0.0,0.0
R_GTHS,0.0,0.0,0.0
R_GTPCI,0.0,0.0,0.0
R_GTPCIn,0.0,0.0,0.0
R_GUACYC,0.0,1.5710408476342685,0.0
R_GUAD,0.72676479356445267,0.62967148595504285,0.0
R_GUAPRT,0.0,0.0,0.0
R_GULN3D,0.0,0.52180107349111204,0.0
R_GULNDer,2.242541540922407,3.091523647047119,0.0
R_GUR1PP,0.0,0.0,0.0
R_H2CO3D,2.9144526261396777,4.6941222628097652,1.0678803641863699
R_H2CO3Dm,0.0,0.0,0.0
R_H2ETer,0.0,0.0,0.0
R_H2MTer_L,0.0,0.0,0.0
R_H2O2syn,0.0,0.0,0.0
R_H3ETer,0.0,0.0,0.0
R_H3MTer_L,0.0,0.0,0.0
R_H4ET3er,0.0,0.0,0.0
R_H4ETer,0.0,0.0,0.0
R_H5MTer_L,0.0,0.0,0.0
R_H6_ET2er,0.0,0.0,0.0
R_H6ET3er,0.0,0.0,0.0
R_H6_ETer,0.0,0.0,0.0
R_H6MTer_L,0.0,0.0,0.0
R_H7ET2er,0.0,0.0,0.0
R_H7_ETer,0.0,0.0,0.0
R_H7MTer_L,0.0,0.0,0.0
R_H7_TAer,0.0,0.0,0.0
R_H8MTer_L,0.0,0.0,0.0
R_H8MTer_U,0.0,0.0,0.0
R_H8TAer,0.0,0.0,0.0
R_HACD1m,0.0,0.0,0.0
R_HACD1x,0.0,0.0,0.0
R_HACD9m,0.0,0.0,0.0
R_HBZOPT10m,0.0,0.0,0.0
R_HEX1,1.4435034536387517,5.1809533848893565,0.84744949138760972
R_HEX10,0.0,0.0,0.0
R_HEX4,0.0,0.0,0.0
R_HEX7,1.0,0.28093232340586344,0.0
R_HEXCCPT1,0.0,0.0,0.0
R_HEXCCPT2,0.0,0.0,0.0
R_HGNTOR,0.0,0.0,0.0
R_HIBDm,0.0,0.0,0.0
R_HISD,0.0,0.0,0.0
R_HISDC,0.0,0.0,0.0
R_HISTASE,0.0,0.0,0.0
R_HKYNH,0.0,0.0,0.0
R_HMBS,0.0,0.0,0.0
R_HMGCOARr,0.0,0.0,0.0
R_HMGCOASi,0.0,0.0,0.0
R_HMGCOASim,0.19403911113561312,0.17019132644452145,0.0
R_HMGLm,0.0,0.0,0.0
R_HMGLx,0.1940391111244007,0.17019132643330853,0.0
R_HOXG,0.0,0.0,0.0
R_HPCLx,0.0,0.0,0.0
R_HPDCACRNCPT1,0.0,0.0,0.0
R_HPDCACRNCPT2,0.0,0.0,0.0
R_HPYRDC,0.0,0.049451889628978341,0.0
R_HPYRDCm,0.0,0.0,0.0
R_HPYRR2x,0.0,0.52343547703448123,0.0
R_HPYRRy,0.3702202379886334,0.0,0.0
R_HS1ly,0.0,0.0,0.0
R_HS2ly,0.0,0.0,0.0
R_HS3ly,0.0,0.0,0.0
R_HS4ly,0.0,0.0,0.0
R_HSD11B1r,0.0,0.0,0.0
R_HSD11B2r,0.0,0.0,0.0
R_HSD17B1,-0.75196254584504885,-0.75196254584539646,0.0
R_HSD17B2r,0.0,0.0,0.0
R_HSD17B42x,0.0,0.0,0.0
R_HSD17B4x,0.0,0.0,0.0
R_HSD17B7r,0.75196254584539646,0.75196254584539646,0.0
R_HSD17B8r,0.0,0.0,0.0
R_HSD17B9r,0.0,0.0,0.0
R_HSD3A1r,0.0,0.0,0.0
R_HSD3A2r,0.0,0.0,0.0
R_HSD3B11,0.0,0.0,0.0
R_HSD3B11r,0.0,0.0,0.0
R_HSD3B12r,0.0,0.0,0.0
R_HSD3B13,0.0,0.0,0.0
R_HSD3B13r,0.0,0.0,0.0
R_HSD3B2r,0.0,0.0,0.0
R_HSD3B3r,0.0,0.0,0.0
R_HSD3B7P,0.0,0.0,0.0
R_HSPASEly,0.0,0.0,0.0
R_HXPRT,0.0,0.0,0.0
R_HYPOE,0.0,0.0,0.0
R_HYPTROX,0.0,0.0,0.0
R_ICDHxm,0.0,0.0,1.08845210117347
R_ICDHy,0.0,2.3408914972339772,0.0
R_ICDHyp,0.0,0.0,0.0
R_ICDHyrm,-0.91814763498598828,-0.13337558369391236,0.11811491128502644
R_IDHPOXOX2b,0.0,0.0,0.0
R_IDHPOXOX3,0.0,0.0,0.0
R_IDHPOXOX4,0.0,0.0,0.0
R_IDHPOXOXb,0.0,0.0,0.0
R_IDOAASE1ly,0.0,0.0,0.0
R_IDOAASE2ly,0.0,0.0,0.0
R_IDOAASE3ly,0.0,0.0,0.0
R_IDOAASE4ly,0.0,0.0,0.0
R_ILETA,0.0,0.0,0.0
R_ILETAm,0.0,0.0,0.0
R_IMACTD,0.0,0.0,0.0
R_IMACTD_m,0.0,0.0,0.0
R_IMPC,0.0,0.0,0.0
R_IMPD,0.0,0.55683382461932962,0.0
R_INOSTO,0.0,0.0,0.0
R_INSKm,0.0,0.0,0.0
R_IPDDIx,0.0,0.0,0.0
R_ITCOAL1m,0.99787506093094969,0.76650660058788611,0.0
R_ITCOALm,-0.99787506093094969,-0.76650660058788611,0.0
R_IZPN,0.0,0.0,0.0
R_KDNH,0.0,0.0,0.0
R_KHK,0.0,0.21233627644846173,0.0
R_KHK2,0.0,0.0,0.0
R_KHK3,0.0,0.0,0.0
R_KYN,0.0,0.0,0.0
R_KYN3OX,0.0,0.0,0.0
R_KYNAKGAT,0.0,0.0,0.0
R_KYNATESYN,0.0,0.0,0.0
R_LACZe,0.0,0.0,0.0
R_LACZly,0.0,0.0,0.0
R_LALDO,0.0,0.0,0.0
R_LALDO2x,0.0,0.0,0.0
R_LAPCOAl,0.0,0.0,0.0
R_LCADi,6.525424979539002,4.9961374508030403,0.20096620881374924
R_LCADi_D,0.0,0.0,0.0
R_LCADi_Dm,0.0,0.0,0.0
R_LCADim,0.0,0.0,0.0
R_LCAT1e,0.0,0.0,0.0
R_LCYSTAT,0.0,0.0,0.0
R_LCYSTATm,0.0,0.0,0.0
R_LCYSTCBOXL,0.0,0.0,0.0
R_LDH_D,2.9147495713121074,0.0,0.0
R_LDH_L,15.770795218274527,15.120511309285062,0.0
R_LDH_Lm,0.0,0.0,0.0
R_LEUTA,0.0,0.0,0.0
R_LEUTAm,0.0,0.0,0.0
R_LFORKYNHYD,0.0,0.0,0.0
R_LGNCCPT1,0.0,0.0,0.0
R_LGNCCPT2,0.0,0.0,0.0
R_LGTHL,2.9147495713116927,3.4037061238083757,0.0
R_LINKDEG1ly,0.0,0.0,0.0
R_LINKDEG2ly,0.0,0.0,0.0
R_LINKDEG3ly,0.0,0.0,0.0
R_LINKDEG4ly,0.0,0.0,0.0
R_LNELDCCPT1,0.0,0.0,0.0
R_LNELDCCPT2,0.0,0.0,0.0
R_LNLCCPT1,0.0,0.0,0.0
R_LNLCCPT2,0.0,0.0,0.0
R_LNLNCACPT1,0.0,0.0,0.0
R_LNLNCACPT2,0.0,0.0,0.0
R_LNLNCGCPT1,0.0,0.0,0.0
R_LNLNCGCPT2,0.0,0.0,0.0
R_LNS14DM,0.0,0.0,0.0
R_LNSTLSr,0.0,0.0,0.0
R_LPASE,0.0,0.0,0.0
R_LPCOXp,0.0,0.0,0.0
R_LPS,0.0,0.0,0.0
R_LPS2,0.0,0.13594191281610321,0.0
R_LPS2e,0.0,0.0,0.0
R_LPS3,0.0,0.13594191281610321,0.0
R_LPS3e,0.0,0.0,0.0
R_LPS4e,0.0,0.0,0.0
R_LPSe,0.0,0.0,0.0
R_LRAT,0.0,0.0,0.0
R_LRAT1,0.0,0.0,0.0
R_LRAT2,0.0,0.0,0.0
R_LS3,0.0,0.0,0.0
R_LSTO1r,0.0,0.0,0.0
R_LSTO2r,0.0,0.0,0.0
R_LTA4H,0.0,0.0,0.0
R_LTC4CP,1.3980743521676966,1.7128845107145714,0.0
R_LTC4Sr,0.0,0.0,0.0
R_LTD4DP,-1.3980743521676966,-1.7128845107145714,0.0
R_LTDCL,0.0,0.0,0.0
R_LYSMTF1n,0.0,0.0,0.0
R_LYSMTF2n,0.0,0.0,0.0
R_LYSMTF3n,0.0,0.0,0.0
R_LYSOXp,0.0,0.0,0.0
R_M1316Mg,0.0,0.0,0.0
R_M13N2Tg,0.0,0.0,0.0
R_M13N4Tg,0.0,0.0,0.0
R_M14NTg,0.0,0.0,0.0
R_M16N4Tg,0.0,0.0,0.0
R_M16N6Tg,0.0,0.0,0.0
R_M16NTg,0.0,0.0,0.0
R_M4ATAer,0.0,0.0,0.0
R_M4BET2er,0.0,0.0,0.0
R_M4BTAer,0.0,0.0,0.0
R_M4CET3er,0.0,0.0,0.0
R_MACACI,0.0,0.0,0.0
R_MACOXO,0.0,0.0,0.0
R_MALT,0.0,0.0,0.0
R_MALTe,0.0,0.0,0.0
R_MALTly,0.0,0.0,0.0
R_MAN1_6B1er,0.0,0.0,0.0
R_MAN1_7Ber,0.0,0.0,0.0
R_MAN1PT2,0.0,0.0,0.0
R_MAN2_6B1er,0.0,0.0,0.0
R_MAN2_7Cer,0.0,0.0,0.0
R_MAN6PI,0.0,0.0,0.0
R_MAOLNOR,0.0,0.0,0.0
R_MAOX,0.0,0.0,0.0
R_MCCCrm,0.0,0.0,0.0
R_MCD,0.0,0.0,0.0
R_MCDm,0.0,0.0,0.0
R_MCDp,0.0,0.0,0.0
R_MCITS,0.0,0.0,0.0
R_MCLACCYSR,0.0,0.0,0.0
R_MCLOR,0.0,0.0,0.0
R_MCOATA,0.0,0.0,0.0
R_MCOATAm,0.0,0.0,0.0
R_MCPST,0.0,0.0,0.0
R_MDH,-2.9633231624350627,-3.3506483164673031,0.0
R_MDHm,4.1957481956848444,5.5505329153602077,1.206567012839745
R_MDRPD,0.0,0.0,0.0
R_ME1m,0.0,0.0,0.0
R_ME2,0.0,0.0,0.0
R_ME2m,0.0,0.0,0.0
R_MECOALm,0.0,0.0,0.0
R_MECOAS1m,0.0,0.0,0.0
R_MELATN23DOX,0.0,0.0,0.0
R_MELATNOX,0.0,0.0,0.0
R_MESCOALm,0.0,0.0,0.0
R_METAT,0.0,0.0,0.0
R_METS,0.0,0.0,0.0
R_MEVK1x,0.0,0.0,0.0
R_MG1er,0.0,0.0,0.0
R_MG2er,0.0,0.0,0.0
R_MG3er,0.0,0.0,0.0
R_MGACONm,0.0,0.0,0.0
R_MGCHrm,0.0,0.0,0.0
R_MGSA,0.0,0.0,0.0
R_MGSA2,0.0,0.0,0.0
R_MHISOR,0.0,0.0,0.0
R_MI13456PK,0.0,0.0,0.0
R_MI1345PKn,0.0,0.0,0.0
R_MI1345PP,0.0,0.0,0.0
R_MI1346PKn,0.0,0.0,0.0
R_MI134P4P,0.0,0.0,0.0
R_MI134PK,0.0,0.0,0.0
R_MI134PP,0.0,0.0,0.0
R_MI13PP,0.0,0.0,0.0
R_MI1456PKn,0.0,0.0,0.0
R_MI145P6Kn,0.0,0.0,0.0
R_MI145PK,0.0,0.0,0.0
R_MI145PKn,0.0,0.0,0.0
R_MI145PP,0.0,0.0,0.0
R_MI14P4P,0.0,0.0,0.0
R_MI14PP,0.15621904331866093,0.51937806767445793,0.0
R_MI1PP,0.0,0.0,0.0
R_MI1PS,0.0,0.0,0.0
R_MI3456PK,0.0,0.0,0.0
R_MI34PP,0.0,0.0,0.0
R_MI3PP,0.0,0.0,0.0
R_MI4PP,0.15621904331866093,0.51937806767445793,0.0
R_MICITDr,0.0,0.0,0.0
R_MLTG1,0.0,0.0,0.0
R_MLTG1e,0.0,0.0,0.0
R_MLTG1ly,0.0,0.0,0.0
R_MM5ag,0.0,0.0,0.0
R_MM5bg,0.0,0.0,0.0
R_MM5cg,0.0,0.0,0.0
R_MM6ag,0.0,0.0,0.0
R_MM6B1ag,0.0,0.0,0.0
R_MM6B1bg,0.0,0.0,0.0
R_MM6B2g,0.0,0.0,0.0
R_MM6bg,0.0,0.0,0.0
R_MM7Ag,0.0,0.0,0.0
R_MM7B1g,0.0,0.0,0.0
R_MM7B2g,0.0,0.0,0.0
R_MM7Cag,0.0,0.0,0.0
R_MM7Cbg,0.0,0.0,0.0
R_MM8Ag,0.0,0.0,0.0
R_MM8Ber,0.0,0.0,0.0
R_MM8Cg,0.0,0.0,0.0
R_MMCD,0.0,0.0,0.0
R_MMCDm,0.0,0.3109514089230786,0.0
R_MMCDp,0.0,0.0,0.0
R_MMEm,0.68619223534710683,0.58938487567067643,0.0
R_MMMm,-0.41582194638671394,-0.58938487567067643,0.0
R_MMSAD1m,0.4158219463867136,0.27843346674759795,0.0
R_MMSAD3m,0.41582194896568508,0.58938487613461099,0.0
R_MMTSADm,0.27037028896039283,0.0,0.0
R_MOGAT,0.0,0.0,0.0
R_MTAP,0.0,0.0,0.0
R_MTHFC,0.0,0.079524254768522554,0.0
R_MTHFCm,0.0,0.0,0.0
R_MTHFD,0.56154438639313398,0.50443519531777437,0.0
